700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
700.000000,10142320547350044927887576744965937637921549721316459190947947411143806700940283984084968402510500340178147913983490883627679614892069884988009788639399214641122751333258892984555024518592280973852343723772611330650084595695681056412312817457968374982171133650474468612710266453460267276392977318522388480.000000
